ID,BBS,IOUT,MINHITS,P1,P2,P3,P4,P5,Mean,Score
20.13870537835381_0.06882739870434773_2.235309594817391,20.13870537835381,0.06882739870434773,2.235309594817391,71.5,70.25,76.22,80.31,76.84,75.024,3186.8826
26.13870537835381_0.058827398704347736_1.2353095948173909,26.13870537835381,0.058827398704347736,1.2353095948173909,75.78,76.39,81.02,84.59,81.05,79.76599999999999,2100.8515
23.13870537835381_0.048827398704347734_2.235309594817391,23.13870537835381,0.048827398704347734,2.235309594817391,71.92,71.47,77.45,81.49,77.52,75.97,2958.9203
26.13870537835381_0.06882739870434773_1.2353095948173909,26.13870537835381,0.06882739870434773,1.2353095948173909,75.84,76.04,80.65,84.59,80.91,79.606,2134.1058999999996
23.13870537835381_0.058827398704347736_1.2353095948173909,23.13870537835381,0.058827398704347736,1.2353095948173909,75.38,76.37,80.55,84.51,81.43,79.648,2127.6087999999995
26.13870537835381_0.06882739870434773_2.235309594817391,26.13870537835381,0.06882739870434773,2.235309594817391,72.59,70.78,76.94,81.62,77.58,75.902,2977.3608999999997
23.13870537835381_0.06882739870434773_1.2353095948173909,23.13870537835381,0.06882739870434773,1.2353095948173909,75.38,76.15,80.08,84.34,80.87,79.364,2182.9657999999995
26.13870537835381_0.058827398704347736_1.2353095948173909,26.13870537835381,0.058827398704347736,1.2353095948173909,75.78,76.39,81.02,84.59,81.05,79.76599999999999,2100.8515
23.13870537835381_0.06882739870434773_1.2353095948173909,23.13870537835381,0.06882739870434773,1.2353095948173909,75.38,76.15,80.08,84.34,80.87,79.364,2182.9657999999995
26.13870537835381_0.06882739870434773_1.2353095948173909,26.13870537835381,0.06882739870434773,1.2353095948173909,75.84,76.04,80.65,84.59,80.91,79.606,2134.1058999999996
29.13870537835381_0.058827398704347736_1.2353095948173909,29.13870537835381,0.058827398704347736,1.2353095948173909,76.38,77.23,81.23,84.53,81.87,80.248,1996.7079999999999
29.13870537835381_0.06882739870434773_2.235309594817391,29.13870537835381,0.06882739870434773,2.235309594817391,73.64,71.62,78.05,81.53,77.68,76.504,2821.3997999999997
26.13870537835381_0.058827398704347736_1.2353095948173909,26.13870537835381,0.058827398704347736,1.2353095948173909,75.78,76.39,81.02,84.59,81.05,79.76599999999999,2100.8515
23.13870537835381_0.06882739870434773_2.235309594817391,23.13870537835381,0.06882739870434773,2.235309594817391,72.06,71.14,76.19,81.25,77.54,75.636,3036.4734
23.13870537835381_0.058827398704347736_2.235309594817391,23.13870537835381,0.058827398704347736,2.235309594817391,72.06,71.47,77.11,81.49,78.25,76.076,2934.2392
26.13870537835381_0.06882739870434773_2.235309594817391,26.13870537835381,0.06882739870434773,2.235309594817391,72.59,70.78,76.94,81.62,77.58,75.902,2977.3608999999997
29.13870537835381_0.048827398704347734_1.2353095948173909,29.13870537835381,0.048827398704347734,1.2353095948173909,76.43,77.72,81.83,84.53,82.15,80.532,1940.0355999999995
23.13870537835381_0.048827398704347734_1.2353095948173909,23.13870537835381,0.048827398704347734,1.2353095948173909,75.38,76.61,80.31,84.51,80.95,79.55199999999999,2143.7752
29.13870537835381_0.048827398704347734_1.2353095948173909,29.13870537835381,0.048827398704347734,1.2353095948173909,76.43,77.72,81.83,84.53,82.15,80.532,1940.0355999999995
26.13870537835381_0.048827398704347734_2.235309594817391,26.13870537835381,0.048827398704347734,2.235309594817391,73.7,72.79,77.79,81.62,77.84,76.748,2754.248199999999
29.13870537835381_0.058827398704347736_1.2353095948173909,29.13870537835381,0.058827398704347736,1.2353095948173909,76.38,77.23,81.23,84.53,81.87,80.248,1996.7079999999999
32.138705378353805_0.048827398704347734_1.2353095948173909,32.138705378353805,0.048827398704347734,1.2353095948173909,76.57,78.0,81.89,85.06,82.17,80.738,1902.0495
29.13870537835381_0.03882739870434773_2.235309594817391,29.13870537835381,0.03882739870434773,2.235309594817391,73.41,73.59,78.39,82.0,80.01,77.47999999999999,2595.1083999999996
32.138705378353805_0.058827398704347736_2.235309594817391,32.138705378353805,0.058827398704347736,2.235309594817391,73.85,73.14,77.5,81.86,79.37,77.144,2666.1886000000004
26.13870537835381_0.03882739870434773_2.235309594817391,26.13870537835381,0.03882739870434773,2.235309594817391,73.7,72.81,77.77,81.62,79.65,77.10999999999999,2677.1058999999996
29.13870537835381_0.058827398704347736_2.235309594817391,29.13870537835381,0.058827398704347736,2.235309594817391,73.64,72.42,78.05,81.53,79.65,77.05799999999999,2692.5719
26.13870537835381_0.03882739870434773_1.2353095948173909,26.13870537835381,0.03882739870434773,1.2353095948173909,76.53,77.67,81.23,84.59,82.11,80.426,1959.3028999999997
26.13870537835381_0.048827398704347734_1.2353095948173909,26.13870537835381,0.048827398704347734,1.2353095948173909,76.53,77.63,81.12,84.59,81.05,80.184,2004.2828
26.13870537835381_0.058827398704347736_2.235309594817391,26.13870537835381,0.058827398704347736,2.235309594817391,72.69,71.07,77.69,81.62,77.68,76.15,2916.5239
32.138705378353805_0.048827398704347734_1.2353095948173909,32.138705378353805,0.048827398704347734,1.2353095948173909,76.57,78.0,81.89,85.06,82.17,80.738,1902.0495
32.138705378353805_0.03882739870434773_2.235309594817391,32.138705378353805,0.03882739870434773,2.235309594817391,73.78,74.18,78.37,82.35,79.73,77.682,2544.4130999999993
29.138705378353805_0.058827398704347736_1.2353095948173909,29.138705378353805,0.058827398704347736,1.2353095948173909,76.38,77.23,81.23,84.53,81.87,80.248,1996.7079999999999
29.138705378353805_0.058827398704347736_2.235309594817391,29.138705378353805,0.058827398704347736,2.235309594817391,73.64,72.42,78.05,81.53,79.65,77.05799999999999,2692.5719
32.138705378353805_0.03882739870434773_1.2353095948173909,32.138705378353805,0.03882739870434773,1.2353095948173909,76.53,78.27,81.89,85.06,82.21,80.792,1890.6936
32.138705378353805_0.048827398704347734_2.235309594817391,32.138705378353805,0.048827398704347734,2.235309594817391,73.85,73.65,78.37,82.35,79.69,77.58200000000001,2570.0204999999996
32.138705378353805_0.058827398704347736_1.2353095948173909,32.138705378353805,0.058827398704347736,1.2353095948173909,76.57,77.83,81.1,84.77,81.93,80.44,1956.1616000000008
32.138705378353805_0.048827398704347734_1.2353095948173909,32.138705378353805,0.048827398704347734,1.2353095948173909,76.57,78.0,81.89,85.06,82.17,80.738,1902.0495
32.138705378353805_0.058827398704347736_2.235309594817391,32.138705378353805,0.058827398704347736,2.235309594817391,73.85,73.14,77.5,81.86,79.37,77.144,2666.1886000000004
29.138705378353805_0.048827398704347734_2.235309594817391,29.138705378353805,0.048827398704347734,2.235309594817391,73.66,73.08,78.31,81.53,79.77,77.27000000000001,2639.3319
35.138705378353805_0.048827398704347734_2.235309594817391,35.138705378353805,0.048827398704347734,2.235309594817391,73.72,73.54,78.37,82.55,79.75,77.586,2573.1919
32.138705378353805_0.03882739870434773_1.2353095948173909,32.138705378353805,0.03882739870434773,1.2353095948173909,76.53,78.27,81.89,85.06,82.21,80.792,1890.6936
32.138705378353805_0.02882739870434773_1.2353095948173909,32.138705378353805,0.02882739870434773,1.2353095948173909,75.69,79.24,81.68,85.22,82.35,80.83600000000001,1887.5470000000003
29.138705378353805_0.048827398704347734_2.235309594817391,29.138705378353805,0.048827398704347734,2.235309594817391,73.66,73.08,78.31,81.53,79.77,77.27000000000001,2639.3319
35.138705378353805_0.048827398704347734_1.2353095948173909,35.138705378353805,0.048827398704347734,1.2353095948173909,76.43,77.78,81.91,85.22,82.27,80.72200000000001,1909.3226999999997
32.138705378353805_0.02882739870434773_2.235309594817391,32.138705378353805,0.02882739870434773,2.235309594817391,72.34,75.82,78.46,82.55,79.87,77.808,2523.4390000000003
35.138705378353805_0.02882739870434773_1.2353095948173909,35.138705378353805,0.02882739870434773,1.2353095948173909,75.96,78.82,82.42,85.22,82.43,80.97,1862.7237000000002
29.138705378353805_0.03882739870434773_1.2353095948173909,29.138705378353805,0.03882739870434773,1.2353095948173909,76.3,78.0,81.89,84.85,82.21,80.64999999999999,1919.6687000000006
35.138705378353805_0.03882739870434773_1.2353095948173909,35.138705378353805,0.03882739870434773,1.2353095948173909,76.8,78.09,81.87,85.22,82.35,80.86600000000001,1876.9559000000002
35.138705378353805_0.048827398704347734_2.235309594817391,35.138705378353805,0.048827398704347734,2.235309594817391,73.72,73.54,78.37,82.55,79.75,77.586,2573.1919
32.138705378353805_0.048827398704347734_2.235309594817391,32.138705378353805,0.048827398704347734,2.235309594817391,73.85,73.65,78.37,82.35,79.69,77.58200000000001,2570.0204999999996
29.138705378353805_0.048827398704347734_1.2353095948173909,29.138705378353805,0.048827398704347734,1.2353095948173909,76.43,77.72,81.83,84.53,82.15,80.532,1940.0355999999995
35.138705378353805_0.02882739870434773_1.2353095948173909,35.138705378353805,0.02882739870434773,1.2353095948173909,75.96,78.82,82.42,85.22,82.43,80.97,1862.7237000000002
35.138705378353805_0.018827398704347728_1.2353095948173909,35.138705378353805,0.018827398704347728,1.2353095948173909,75.96,78.82,81.55,85.22,82.75,80.85999999999999,1882.9274000000007
35.138705378353805_0.03882739870434773_1.2353095948173909,35.138705378353805,0.03882739870434773,1.2353095948173909,76.8,78.09,81.87,85.22,82.35,80.86600000000001,1876.9559000000002
35.138705378353805_0.03882739870434773_2.235309594817391,35.138705378353805,0.03882739870434773,2.235309594817391,74.29,74.05,78.58,82.55,79.83,77.86,2504.5544
38.138705378353805_0.018827398704347728_1.2353095948173909,38.138705378353805,0.018827398704347728,1.2353095948173909,76.82,79.44,81.74,85.22,82.83,81.21000000000001,1806.7109000000007
32.138705378353805_0.03882739870434773_2.235309594817391,32.138705378353805,0.03882739870434773,2.235309594817391,73.78,74.18,78.37,82.35,79.73,77.682,2544.4130999999993
38.138705378353805_0.03882739870434773_2.235309594817391,38.138705378353805,0.03882739870434773,2.235309594817391,73.99,75.88,79.1,82.55,79.89,78.282,2404.0191000000004
32.138705378353805_0.02882739870434773_2.235309594817391,32.138705378353805,0.02882739870434773,2.235309594817391,72.34,75.82,78.46,82.55,79.87,77.808,2523.4390000000003
38.138705378353805_0.02882739870434773_2.235309594817391,38.138705378353805,0.02882739870434773,2.235309594817391,72.15,76.06,78.58,82.55,80.29,77.92600000000002,2500.5490999999997
35.138705378353805_0.018827398704347728_2.235309594817391,35.138705378353805,0.018827398704347728,2.235309594817391,72.67,75.22,78.48,82.55,80.27,77.838,2517.8631000000005
32.138705378353805_0.02882739870434773_1.2353095948173909,32.138705378353805,0.02882739870434773,1.2353095948173909,75.69,79.24,81.68,85.22,82.35,80.83600000000001,1887.5470000000003
38.138705378353805_0.018827398704347728_1.2353095948173909,38.138705378353805,0.018827398704347728,1.2353095948173909,76.82,79.44,81.74,85.22,82.83,81.21000000000001,1806.7109000000007
41.138705378353805_0.018827398704347728_1.2353095948173909,41.138705378353805,0.018827398704347728,1.2353095948173909,77.03,79.48,81.74,85.16,82.77,81.23599999999999,1799.2174000000002
38.138705378353805_0.008827398704347728_1.2353095948173909,38.138705378353805,0.008827398704347728,1.2353095948173909,76.38,79.44,81.91,85.22,82.83,81.15599999999999,1821.1234000000006
35.138705378353805_0.018827398704347728_1.2353095948173909,35.138705378353805,0.018827398704347728,1.2353095948173909,75.96,78.82,81.55,85.22,82.75,80.85999999999999,1882.9274000000007
38.138705378353805_0.02882739870434773_1.2353095948173909,38.138705378353805,0.02882739870434773,1.2353095948173909,75.69,79.44,81.8,85.22,82.83,80.996,1858.1870000000001
41.138705378353805_0.02882739870434773_1.2353095948173909,41.138705378353805,0.02882739870434773,1.2353095948173909,76.55,79.48,82.04,85.16,82.77,81.2,1810.633
41.138705378353805_0.018827398704347728_2.235309594817391,41.138705378353805,0.018827398704347728,2.235309594817391,74.64,76.15,78.9,82.45,80.17,78.46200000000002,2358.393499999999
38.138705378353805_0.008827398704347728_2.235309594817391,38.138705378353805,0.008827398704347728,2.235309594817391,73.39,76.06,78.97,82.55,80.29,78.252,2416.4631999999997
41.138705378353805_0.008827398704347728_2.235309594817391,41.138705378353805,0.008827398704347728,2.235309594817391,74.64,76.3,79.22,82.65,80.17,78.596,2330.8794000000003
35.138705378353805_0.02882739870434773_1.2353095948173909,35.138705378353805,0.02882739870434773,1.2353095948173909,75.96,78.82,82.42,85.22,82.43,80.97,1862.7237000000002
41.138705378353805_0.02882739870434773_2.235309594817391,41.138705378353805,0.02882739870434773,2.235309594817391,73.85,76.15,79.01,82.45,80.17,78.326,2394.4564999999993
41.138705378353805_0.018827398704347728_1.2353095948173909,41.138705378353805,0.018827398704347728,1.2353095948173909,77.03,79.48,81.74,85.16,82.77,81.23599999999999,1799.2174000000002
41.138705378353805_0.008827398704347728_1.2353095948173909,41.138705378353805,0.008827398704347728,1.2353095948173909,77.03,79.57,81.95,85.28,82.77,81.32000000000001,1784.3596000000002
41.138705378353805_0.018827398704347728_2.235309594817391,41.138705378353805,0.018827398704347728,2.235309594817391,74.64,76.15,78.9,82.45,80.17,78.46200000000002,2358.393499999999
38.138705378353805_0.008827398704347728_2.235309594817391,38.138705378353805,0.008827398704347728,2.235309594817391,73.39,76.06,78.97,82.55,80.29,78.252,2416.4631999999997
38.138705378353805_0.018827398704347728_2.235309594817391,38.138705378353805,0.018827398704347728,2.235309594817391,74.04,76.06,78.9,82.55,80.29,78.36800000000001,2385.2417999999993
38.138705378353805_0.018827398704347728_1.2353095948173909,38.138705378353805,0.018827398704347728,1.2353095948173909,76.82,79.44,81.74,85.22,82.83,81.21000000000001,1806.7109000000007
38.138705378353805_0.008827398704347728_1.2353095948173909,38.138705378353805,0.008827398704347728,1.2353095948173909,76.38,79.44,81.91,85.22,82.83,81.15599999999999,1821.1234000000006
44.138705378353805_0.008827398704347728_1.2353095948173909,44.138705378353805,0.008827398704347728,1.2353095948173909,77.2,79.15,82.3,85.28,82.77,81.34,1781.4037999999998
44.138705378353805_0.018827398704347728_2.235309594817391,44.138705378353805,0.018827398704347728,2.235309594817391,74.92,75.38,79.71,82.65,80.17,78.566,2341.0863
41.138705378353805_0.018827398704347728_1.2353095948173909,41.138705378353805,0.018827398704347728,1.2353095948173909,77.03,79.48,81.74,85.16,82.77,81.23599999999999,1799.2174000000002
44.138705378353805_0.008827398704347728_2.235309594817391,44.138705378353805,0.008827398704347728,2.235309594817391,74.92,75.38,79.56,82.65,80.17,78.536,2347.1958
44.138705378353805_0.008827398704347728_1.2353095948173909,44.138705378353805,0.008827398704347728,1.2353095948173909,77.2,79.15,82.3,85.28,82.77,81.34,1781.4037999999998
44.138705378353805_0.008827398704347728_1.2353095948173909,44.138705378353805,0.008827398704347728,1.2353095948173909,77.2,79.15,82.3,85.28,82.77,81.34,1781.4037999999998
44.138705378353805_0.018827398704347728_2.235309594817391,44.138705378353805,0.018827398704347728,2.235309594817391,74.92,75.38,79.71,82.65,80.17,78.566,2341.0863
47.138705378353805_0.018827398704347728_1.2353095948173909,47.138705378353805,0.018827398704347728,1.2353095948173909,77.2,79.22,82.34,85.28,82.73,81.35400000000001,1778.4552999999996
41.138705378353805_0.008827398704347728_2.235309594817391,41.138705378353805,0.008827398704347728,2.235309594817391,74.64,76.3,79.22,82.65,80.17,78.596,2330.8794000000003
47.138705378353805_0.018827398704347728_2.235309594817391,47.138705378353805,0.018827398704347728,2.235309594817391,74.92,75.77,79.76,82.65,80.09,78.638,2323.1874999999995
44.138705378353805_0.018827398704347728_1.2353095948173909,44.138705378353805,0.018827398704347728,1.2353095948173909,77.2,79.15,82.27,85.28,82.77,81.33399999999999,1782.4667
41.138705378353805_0.008827398704347728_1.2353095948173909,41.138705378353805,0.008827398704347728,1.2353095948173909,77.03,79.57,81.95,85.28,82.77,81.32000000000001,1784.3596000000002
47.138705378353805_0.008827398704347728_2.235309594817391,47.138705378353805,0.008827398704347728,2.235309594817391,74.92,75.77,80.14,82.65,80.09,78.71400000000001,2307.9494999999997
41.138705378353805_0.018827398704347728_2.235309594817391,41.138705378353805,0.018827398704347728,2.235309594817391,74.64,76.15,78.9,82.45,80.17,78.46200000000002,2358.393499999999
47.138705378353805_0.008827398704347728_1.2353095948173909,47.138705378353805,0.008827398704347728,1.2353095948173909,77.2,79.22,83.17,85.32,82.73,81.528,1748.6526000000003
47.138705378353805_0.008827398704347728_1.2353095948173909,47.138705378353805,0.008827398704347728,1.2353095948173909,77.2,79.22,83.17,85.32,82.73,81.528,1748.6526000000003
44.138705378353805_0.008827398704347728_2.235309594817391,44.138705378353805,0.008827398704347728,2.235309594817391,74.92,75.38,79.56,82.65,80.17,78.536,2347.1958
47.138705378353805_0.018827398704347728_2.235309594817391,47.138705378353805,0.018827398704347728,2.235309594817391,74.92,75.77,79.76,82.65,80.09,78.638,2323.1874999999995
47.138705378353805_0.008827398704347728_2.235309594817391,47.138705378353805,0.008827398704347728,2.235309594817391,74.92,75.77,80.14,82.65,80.09,78.71400000000001,2307.9494999999997
47.138705378353805_0.018827398704347728_1.2353095948173909,47.138705378353805,0.018827398704347728,1.2353095948173909,77.2,79.22,82.34,85.28,82.73,81.35400000000001,1778.4552999999996
47.138705378353805_0.008827398704347728_1.2353095948173909,47.138705378353805,0.008827398704347728,1.2353095948173909,77.2,79.22,83.17,85.32,82.73,81.528,1748.6526000000003
44.138705378353805_0.018827398704347728_1.2353095948173909,44.138705378353805,0.018827398704347728,1.2353095948173909,77.2,79.15,82.27,85.28,82.77,81.33399999999999,1782.4667
44.138705378353805_0.008827398704347728_1.2353095948173909,44.138705378353805,0.008827398704347728,1.2353095948173909,77.2,79.15,82.3,85.28,82.77,81.34,1781.4037999999998
44.138705378353805_0.018827398704347728_2.235309594817391,44.138705378353805,0.018827398704347728,2.235309594817391,74.92,75.38,79.71,82.65,80.17,78.566,2341.0863
32.97185045657086_0.015299751894099779_1.061199007576399,32.97185045657086,0.015299751894099779,1.061199007576399,76.66,79.28,81.61,85.22,82.39,81.032,1840.8266
32.97185045657086_0.005299751894099779_2.0611990075763993,32.97185045657086,0.005299751894099779,2.0611990075763993,73.51,76.15,79.01,82.55,80.19,78.28200000000001,2408.0612999999994
32.97185045657086_0.02529975189409978_1.061199007576399,32.97185045657086,0.02529975189409978,1.061199007576399,75.96,79.28,81.74,85.22,82.35,80.91000000000001,1870.6385000000007
29.971850456570863_0.02529975189409978_1.061199007576399,29.971850456570863,0.02529975189409978,1.061199007576399,75.73,79.26,81.95,85.02,82.31,80.854,1882.3194999999996
35.97185045657086_0.005299751894099779_2.0611990075763993,35.97185045657086,0.005299751894099779,2.0611990075763993,73.36,75.22,79.24,82.55,80.29,78.132,2447.7022
29.971850456570863_0.015299751894099779_2.0611990075763993,29.971850456570863,0.015299751894099779,2.0611990075763993,72.46,76.02,78.92,82.25,80.15,77.96,2486.9434
29.971850456570863_0.015299751894099779_1.061199007576399,29.971850456570863,0.015299751894099779,1.061199007576399,75.71,79.37,81.98,85.02,82.45,80.90599999999999,1872.7243
35.97185045657086_0.015299751894099779_1.061199007576399,35.97185045657086,0.015299751894099779,1.061199007576399,76.78,78.82,81.74,85.22,82.83,81.07799999999999,1834.4457000000004
32.97185045657086_0.015299751894099779_1.061199007576399,32.97185045657086,0.015299751894099779,1.061199007576399,76.66,79.28,81.61,85.22,82.39,81.032,1840.8266
29.971850456570863_0.005299751894099779_1.061199007576399,29.971850456570863,0.005299751894099779,1.061199007576399,76.85,78.8,82.02,85.02,82.87,81.112,1826.4802000000007
35.97185045657086_0.02529975189409978_1.061199007576399,35.97185045657086,0.02529975189409978,1.061199007576399,75.78,78.82,82.47,85.22,82.43,80.94399999999999,1869.655
29.971850456570863_0.005299751894099779_1.061199007576399,29.971850456570863,0.005299751894099779,1.061199007576399,76.85,78.8,82.02,85.02,82.87,81.112,1826.4802000000007
26.971850456570863_0.015299751894099779_1.061199007576399,26.971850456570863,0.015299751894099779,1.061199007576399,75.82,78.31,81.44,84.87,82.51,80.59,1934.4191
32.97185045657086_0.015299751894099779_2.0611990075763993,32.97185045657086,0.015299751894099779,2.0611990075763993,73.83,75.91,78.67,82.55,79.87,78.16600000000001,2429.8853
29.971850456570863_0.015299751894099779_1.061199007576399,29.971850456570863,0.015299751894099779,1.061199007576399,75.71,79.37,81.98,85.02,82.45,80.90599999999999,1872.7243
29.971850456570863_0.015299751894099779_2.0611990075763993,29.971850456570863,0.015299751894099779,2.0611990075763993,72.46,76.02,78.92,82.25,80.15,77.96,2486.9434
32.97185045657086_0.015299751894099779_1.061199007576399,32.97185045657086,0.015299751894099779,1.061199007576399,76.66,79.28,81.61,85.22,82.39,81.032,1840.8266
26.971850456570863_0.005299751894099779_1.061199007576399,26.971850456570863,0.005299751894099779,1.061199007576399,76.13,79.11,81.55,85.02,82.93,80.94800000000001,1862.3568000000002
29.971850456570863_0.005299751894099779_1.061199007576399,29.971850456570863,0.005299751894099779,1.061199007576399,76.85,78.8,82.02,85.02,82.87,81.112,1826.4802000000007
32.97185045657086_0.005299751894099779_1.061199007576399,32.97185045657086,0.005299751894099779,1.061199007576399,76.45,79.51,81.85,85.22,82.79,81.164,1818.4975999999995
26.971850456570863_0.005299751894099779_2.0611990075763993,26.971850456570863,0.005299751894099779,2.0611990075763993,73.11,75.66,78.97,82.25,80.67,78.132,2446.4800000000005
26.971850456570863_0.015299751894099779_2.0611990075763993,26.971850456570863,0.015299751894099779,2.0611990075763993,72.57,74.07,78.73,82.06,80.25,77.536,2589.0888000000004
32.97185045657086_0.005299751894099779_1.061199007576399,32.97185045657086,0.005299751894099779,1.061199007576399,76.45,79.51,81.85,85.22,82.79,81.164,1818.4975999999995
