ID,BBS,IOUT,MINHITS,P1,P2,P3,P4,P5,Mean,Score
47.079945729877295_0.0014420488473186458_4.73858711215743,47.079945729877295,0.0014420488473186458,4.73858711215743,77.59,95.13,90.7,85.88,91.56,88.172,883.0229999999999
47.079945729877295_0.0014420488473186458_4.8385871121574295,47.079945729877295,0.0014420488473186458,4.8385871121574295,77.59,95.13,90.7,85.88,91.56,88.172,883.0229999999999
47.079945729877295_0.002442048847318646_4.63858711215743,47.079945729877295,0.002442048847318646,4.63858711215743,77.59,95.13,90.7,85.88,91.56,88.172,883.0229999999999
47.079945729877295_0.002442048847318646_4.73858711215743,47.079945729877295,0.002442048847318646,4.73858711215743,77.59,95.13,90.7,85.88,91.56,88.172,883.0229999999999
47.079945729877295_0.002442048847318646_4.8385871121574295,47.079945729877295,0.002442048847318646,4.8385871121574295,77.59,95.13,90.7,85.88,91.56,88.172,883.0229999999999
48.079945729877295_0.0004420488473186458_4.63858711215743,48.079945729877295,0.0004420488473186458,4.63858711215743,77.59,95.13,90.54,85.88,91.56,88.14,886.0245999999997
48.079945729877295_0.0004420488473186458_4.73858711215743,48.079945729877295,0.0004420488473186458,4.73858711215743,77.59,95.13,90.54,85.88,91.56,88.14,886.0245999999997
48.079945729877295_0.0004420488473186458_4.8385871121574295,48.079945729877295,0.0004420488473186458,4.8385871121574295,77.59,95.13,90.54,85.88,91.56,88.14,886.0245999999997
48.079945729877295_0.0014420488473186458_4.63858711215743,48.079945729877295,0.0014420488473186458,4.63858711215743,77.59,95.13,90.54,85.88,91.56,88.14,886.0245999999997
48.079945729877295_0.0014420488473186458_4.73858711215743,48.079945729877295,0.0014420488473186458,4.73858711215743,77.59,95.13,90.54,85.88,91.56,88.14,886.0245999999997
48.079945729877295_0.0014420488473186458_4.8385871121574295,48.079945729877295,0.0014420488473186458,4.8385871121574295,77.59,95.13,90.54,85.88,91.56,88.14,886.0245999999997
48.079945729877295_0.002442048847318646_4.63858711215743,48.079945729877295,0.002442048847318646,4.63858711215743,77.59,95.13,90.54,85.88,91.56,88.14,886.0245999999997
48.079945729877295_0.002442048847318646_4.73858711215743,48.079945729877295,0.002442048847318646,4.73858711215743,77.59,95.13,90.54,85.88,91.56,88.14,886.0245999999997
48.079945729877295_0.002442048847318646_4.8385871121574295,48.079945729877295,0.002442048847318646,4.8385871121574295,77.59,95.13,90.54,85.88,91.56,88.14,886.0245999999997
46.98216975643336_0.003333362347338196_5.499784704776843,46.98216975643336,0.003333362347338196,5.499784704776843,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
45.98216975643336_0.002333362347338196_5.3997847047768435,45.98216975643336,0.002333362347338196,5.3997847047768435,76.3,94.95,90.15,84.59,91.01,87.4,1002.5031999999999
45.98216975643336_0.002333362347338196_5.499784704776843,45.98216975643336,0.002333362347338196,5.499784704776843,76.3,94.95,90.15,84.59,91.01,87.4,1002.5031999999999
45.98216975643336_0.002333362347338196_5.599784704776843,45.98216975643336,0.002333362347338196,5.599784704776843,76.3,94.95,90.15,84.59,91.01,87.4,1002.5031999999999
45.98216975643336_0.003333362347338196_5.3997847047768435,45.98216975643336,0.003333362347338196,5.3997847047768435,76.3,94.95,90.15,84.59,91.01,87.4,1002.5031999999999
45.98216975643336_0.003333362347338196_5.499784704776843,45.98216975643336,0.003333362347338196,5.499784704776843,76.3,94.95,90.15,84.59,91.01,87.4,1002.5031999999999
45.98216975643336_0.003333362347338196_5.599784704776843,45.98216975643336,0.003333362347338196,5.599784704776843,76.3,94.95,90.15,84.59,91.01,87.4,1002.5031999999999
45.98216975643336_0.004333362347338196_5.3997847047768435,45.98216975643336,0.004333362347338196,5.3997847047768435,76.3,94.95,90.15,84.59,91.01,87.4,1002.5031999999999
45.98216975643336_0.004333362347338196_5.499784704776843,45.98216975643336,0.004333362347338196,5.499784704776843,76.3,94.95,90.15,84.59,91.01,87.4,1002.5031999999999
45.98216975643336_0.004333362347338196_5.599784704776843,45.98216975643336,0.004333362347338196,5.599784704776843,76.3,94.95,90.15,84.59,91.01,87.4,1002.5031999999999
46.98216975643336_0.002333362347338196_5.3997847047768435,46.98216975643336,0.002333362347338196,5.3997847047768435,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
46.98216975643336_0.002333362347338196_5.499784704776843,46.98216975643336,0.002333362347338196,5.499784704776843,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
46.98216975643336_0.002333362347338196_5.599784704776843,46.98216975643336,0.002333362347338196,5.599784704776843,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
46.98216975643336_0.003333362347338196_5.3997847047768435,46.98216975643336,0.003333362347338196,5.3997847047768435,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
46.98216975643336_0.003333362347338196_5.499784704776843,46.98216975643336,0.003333362347338196,5.499784704776843,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
46.98216975643336_0.003333362347338196_5.599784704776843,46.98216975643336,0.003333362347338196,5.599784704776843,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
46.98216975643336_0.004333362347338196_5.3997847047768435,46.98216975643336,0.004333362347338196,5.3997847047768435,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
46.98216975643336_0.004333362347338196_5.499784704776843,46.98216975643336,0.004333362347338196,5.499784704776843,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
46.98216975643336_0.004333362347338196_5.599784704776843,46.98216975643336,0.004333362347338196,5.599784704776843,76.51,94.95,90.15,84.75,91.01,87.474,987.6876999999995
47.98216975643336_0.002333362347338196_5.3997847047768435,47.98216975643336,0.002333362347338196,5.3997847047768435,76.51,94.95,89.95,84.75,91.01,87.434,991.6676999999995
47.98216975643336_0.002333362347338196_5.499784704776843,47.98216975643336,0.002333362347338196,5.499784704776843,76.51,94.95,89.95,84.75,91.01,87.434,991.6676999999995
47.98216975643336_0.002333362347338196_5.599784704776843,47.98216975643336,0.002333362347338196,5.599784704776843,76.51,94.95,89.95,84.75,91.01,87.434,991.6676999999995
47.98216975643336_0.003333362347338196_5.3997847047768435,47.98216975643336,0.003333362347338196,5.3997847047768435,76.51,94.95,89.95,84.75,91.01,87.434,991.6676999999995
47.98216975643336_0.003333362347338196_5.499784704776843,47.98216975643336,0.003333362347338196,5.499784704776843,76.51,94.95,89.95,84.75,91.01,87.434,991.6676999999995
47.98216975643336_0.003333362347338196_5.599784704776843,47.98216975643336,0.003333362347338196,5.599784704776843,76.51,94.95,89.95,84.75,91.01,87.434,991.6676999999995
47.98216975643336_0.004333362347338196_5.3997847047768435,47.98216975643336,0.004333362347338196,5.3997847047768435,76.51,94.95,89.95,84.75,91.01,87.434,991.6676999999995
47.98216975643336_0.004333362347338196_5.499784704776843,47.98216975643336,0.004333362347338196,5.499784704776843,76.51,94.95,89.95,84.75,91.01,87.434,991.6676999999995
47.98216975643336_0.004333362347338196_5.599784704776843,47.98216975643336,0.004333362347338196,5.599784704776843,76.51,94.95,89.95,84.75,91.01,87.434,991.6676999999995
28.90729527182732_0.006365795705898113_6.58907333747428,28.90729527182732,0.006365795705898113,6.58907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
27.90729527182732_0.005365795705898113_6.48907333747428,27.90729527182732,0.005365795705898113,6.48907333747428,75.11,94.79,89.55,84.05,89.33,86.566,1124.1101
27.90729527182732_0.005365795705898113_6.58907333747428,27.90729527182732,0.005365795705898113,6.58907333747428,75.11,94.79,89.55,84.05,89.33,86.566,1124.1101
27.90729527182732_0.005365795705898113_6.689073337474279,27.90729527182732,0.005365795705898113,6.689073337474279,75.11,94.79,89.55,84.05,89.33,86.566,1124.1101
27.90729527182732_0.006365795705898113_6.48907333747428,27.90729527182732,0.006365795705898113,6.48907333747428,75.11,94.79,89.55,84.05,89.33,86.566,1124.1101
27.90729527182732_0.006365795705898113_6.58907333747428,27.90729527182732,0.006365795705898113,6.58907333747428,75.11,94.79,89.55,84.05,89.33,86.566,1124.1101
27.90729527182732_0.006365795705898113_6.689073337474279,27.90729527182732,0.006365795705898113,6.689073337474279,75.11,94.79,89.55,84.05,89.33,86.566,1124.1101
27.90729527182732_0.007365795705898113_6.48907333747428,27.90729527182732,0.007365795705898113,6.48907333747428,75.11,94.79,89.55,84.05,89.33,86.566,1124.1101
27.90729527182732_0.007365795705898113_6.58907333747428,27.90729527182732,0.007365795705898113,6.58907333747428,75.11,94.79,89.55,84.05,89.33,86.566,1124.1101
27.90729527182732_0.007365795705898113_6.689073337474279,27.90729527182732,0.007365795705898113,6.689073337474279,75.11,94.79,89.55,84.05,89.33,86.566,1124.1101
28.90729527182732_0.005365795705898113_6.48907333747428,28.90729527182732,0.005365795705898113,6.48907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
28.90729527182732_0.005365795705898113_6.58907333747428,28.90729527182732,0.005365795705898113,6.58907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
28.90729527182732_0.005365795705898113_6.689073337474279,28.90729527182732,0.005365795705898113,6.689073337474279,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
28.90729527182732_0.006365795705898113_6.48907333747428,28.90729527182732,0.006365795705898113,6.48907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
28.90729527182732_0.006365795705898113_6.58907333747428,28.90729527182732,0.006365795705898113,6.58907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
28.90729527182732_0.006365795705898113_6.689073337474279,28.90729527182732,0.006365795705898113,6.689073337474279,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
28.90729527182732_0.007365795705898113_6.48907333747428,28.90729527182732,0.007365795705898113,6.48907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
28.90729527182732_0.007365795705898113_6.58907333747428,28.90729527182732,0.007365795705898113,6.58907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
28.90729527182732_0.007365795705898113_6.689073337474279,28.90729527182732,0.007365795705898113,6.689073337474279,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
29.90729527182732_0.005365795705898113_6.48907333747428,29.90729527182732,0.005365795705898113,6.48907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
29.90729527182732_0.005365795705898113_6.58907333747428,29.90729527182732,0.005365795705898113,6.58907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
29.90729527182732_0.005365795705898113_6.689073337474279,29.90729527182732,0.005365795705898113,6.689073337474279,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
29.90729527182732_0.006365795705898113_6.48907333747428,29.90729527182732,0.006365795705898113,6.48907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
29.90729527182732_0.006365795705898113_6.58907333747428,29.90729527182732,0.006365795705898113,6.58907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
29.90729527182732_0.006365795705898113_6.689073337474279,29.90729527182732,0.006365795705898113,6.689073337474279,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
29.90729527182732_0.007365795705898113_6.48907333747428,29.90729527182732,0.007365795705898113,6.48907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
29.90729527182732_0.007365795705898113_6.58907333747428,29.90729527182732,0.007365795705898113,6.58907333747428,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
29.90729527182732_0.007365795705898113_6.689073337474279,29.90729527182732,0.007365795705898113,6.689073337474279,75.1,94.79,89.95,84.05,89.33,86.64399999999999,1116.4080000000004
30.700306055360638_0.00695281654572127_7.670419237177217,30.700306055360638,0.00695281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
29.700306055360638_0.00595281654572127_7.570419237177218,29.700306055360638,0.00595281654572127,7.570419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
29.700306055360638_0.00595281654572127_7.670419237177217,29.700306055360638,0.00595281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
29.700306055360638_0.00595281654572127_7.770419237177217,29.700306055360638,0.00595281654572127,7.770419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
29.700306055360638_0.00695281654572127_7.570419237177218,29.700306055360638,0.00695281654572127,7.570419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
29.700306055360638_0.00695281654572127_7.670419237177217,29.700306055360638,0.00695281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
29.700306055360638_0.00695281654572127_7.770419237177217,29.700306055360638,0.00695281654572127,7.770419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
29.700306055360638_0.00795281654572127_7.570419237177218,29.700306055360638,0.00795281654572127,7.570419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
29.700306055360638_0.00795281654572127_7.670419237177217,29.700306055360638,0.00795281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
29.700306055360638_0.00795281654572127_7.770419237177217,29.700306055360638,0.00795281654572127,7.770419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00595281654572127_7.570419237177218,30.700306055360638,0.00595281654572127,7.570419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00595281654572127_7.670419237177217,30.700306055360638,0.00595281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00595281654572127_7.770419237177217,30.700306055360638,0.00595281654572127,7.770419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00695281654572127_7.570419237177218,30.700306055360638,0.00695281654572127,7.570419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00695281654572127_7.670419237177217,30.700306055360638,0.00695281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00695281654572127_7.770419237177217,30.700306055360638,0.00695281654572127,7.770419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00795281654572127_7.570419237177218,30.700306055360638,0.00795281654572127,7.570419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00795281654572127_7.670419237177217,30.700306055360638,0.00795281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00795281654572127_7.770419237177217,30.700306055360638,0.00795281654572127,7.770419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
31.700306055360638_0.00595281654572127_7.570419237177218,31.700306055360638,0.00595281654572127,7.570419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00595281654572127_7.670419237177217,31.700306055360638,0.00595281654572127,7.670419237177217,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00595281654572127_7.770419237177217,31.700306055360638,0.00595281654572127,7.770419237177217,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00695281654572127_7.570419237177218,31.700306055360638,0.00695281654572127,7.570419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00695281654572127_7.670419237177217,31.700306055360638,0.00695281654572127,7.670419237177217,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00695281654572127_7.770419237177217,31.700306055360638,0.00695281654572127,7.770419237177217,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00795281654572127_7.570419237177218,31.700306055360638,0.00795281654572127,7.570419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00795281654572127_7.670419237177217,31.700306055360638,0.00795281654572127,7.670419237177217,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00795281654572127_7.770419237177217,31.700306055360638,0.00795281654572127,7.770419237177217,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00595281654572127_7.570419237177218,31.700306055360638,0.00595281654572127,7.570419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
30.700306055360638_0.00495281654572127_7.470419237177218,30.700306055360638,0.00495281654572127,7.470419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00495281654572127_7.570419237177218,30.700306055360638,0.00495281654572127,7.570419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00495281654572127_7.670419237177217,30.700306055360638,0.00495281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00595281654572127_7.470419237177218,30.700306055360638,0.00595281654572127,7.470419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00595281654572127_7.570419237177218,30.700306055360638,0.00595281654572127,7.570419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00595281654572127_7.670419237177217,30.700306055360638,0.00595281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00695281654572127_7.470419237177218,30.700306055360638,0.00695281654572127,7.470419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00695281654572127_7.570419237177218,30.700306055360638,0.00695281654572127,7.570419237177218,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
30.700306055360638_0.00695281654572127_7.670419237177217,30.700306055360638,0.00695281654572127,7.670419237177217,74.15,94.63,89.41,83.15,88.65,85.998,1221.9524999999994
31.700306055360638_0.00495281654572127_7.470419237177218,31.700306055360638,0.00495281654572127,7.470419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00495281654572127_7.570419237177218,31.700306055360638,0.00495281654572127,7.570419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00495281654572127_7.670419237177217,31.700306055360638,0.00495281654572127,7.670419237177217,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00595281654572127_7.470419237177218,31.700306055360638,0.00595281654572127,7.470419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00595281654572127_7.570419237177218,31.700306055360638,0.00595281654572127,7.570419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00595281654572127_7.670419237177217,31.700306055360638,0.00595281654572127,7.670419237177217,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00695281654572127_7.470419237177218,31.700306055360638,0.00695281654572127,7.470419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00695281654572127_7.570419237177218,31.700306055360638,0.00695281654572127,7.570419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.700306055360638_0.00695281654572127_7.670419237177217,31.700306055360638,0.00695281654572127,7.670419237177217,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
32.70030605536064_0.00495281654572127_7.470419237177218,32.70030605536064,0.00495281654572127,7.470419237177218,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
32.70030605536064_0.00495281654572127_7.570419237177218,32.70030605536064,0.00495281654572127,7.570419237177218,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
32.70030605536064_0.00495281654572127_7.670419237177217,32.70030605536064,0.00495281654572127,7.670419237177217,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
32.70030605536064_0.00595281654572127_7.470419237177218,32.70030605536064,0.00595281654572127,7.470419237177218,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
32.70030605536064_0.00595281654572127_7.570419237177218,32.70030605536064,0.00595281654572127,7.570419237177218,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
32.70030605536064_0.00595281654572127_7.670419237177217,32.70030605536064,0.00595281654572127,7.670419237177217,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
32.70030605536064_0.00695281654572127_7.470419237177218,32.70030605536064,0.00695281654572127,7.470419237177218,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
32.70030605536064_0.00695281654572127_7.570419237177218,32.70030605536064,0.00695281654572127,7.570419237177218,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
32.70030605536064_0.00695281654572127_7.670419237177217,32.70030605536064,0.00695281654572127,7.670419237177217,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
32.70030605536064_0.00495281654572127_7.470419237177218,32.70030605536064,0.00495281654572127,7.470419237177218,74.92,94.63,89.41,83.15,89.98,86.418,1154.3142999999998
31.70030605536064_0.00395281654572127_7.370419237177218,31.70030605536064,0.00395281654572127,7.370419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.70030605536064_0.00395281654572127_7.470419237177218,31.70030605536064,0.00395281654572127,7.470419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.70030605536064_0.00395281654572127_7.570419237177218,31.70030605536064,0.00395281654572127,7.570419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.70030605536064_0.00495281654572127_7.370419237177218,31.70030605536064,0.00495281654572127,7.370419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.70030605536064_0.00495281654572127_7.470419237177218,31.70030605536064,0.00495281654572127,7.470419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.70030605536064_0.00495281654572127_7.570419237177218,31.70030605536064,0.00495281654572127,7.570419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
31.70030605536064_0.00595281654572127_7.370419237177218,31.70030605536064,0.00595281654572127,7.370419237177218,74.68,94.63,89.41,83.15,88.65,86.104,1194.8323999999993
